,entry_percentile,sigma_mult,otm_pts,long_dte_weeks,total_return,cagr,max_dd,win_rate,trades,avg_trade_dur,score
132,0.1,0.5,2,5,0.2193125408381833,0.10422485972657913,-0.0496652660739281,1,1,1,0.3934585174275896
133,0.3,0.8,2,15,0.5955180098176558,0.26313815943373986,-0.012136145593337266,0.8571428571428571,7,1,0.3931394207167403
134,0.5,1,3,26,0.4169667369339589,0.19036411947519616,-0.015269535721494833,0.9333333333333333,15,1.2666666666666666,0.3903780068728523
135,0.7,0.5,2,5,-0.15344126540986835,-0.07991373524536749,-0.7058223783942095,0.3103448275862069,29,1.0689655172413792,0.3900343642611684
136,0.9,1,4,3,-0.35826421399889297,-0.19891586833772135,-0.8393980439497334,0.11627906976744186,43,1,0.38911389297987237
137,0.7,1,3,26,0.4034543074792398,0.18467476865139654,-0.015267739076386913,0.9130434782608695,23,1.3478260869565217,0.38746931762395675
138,0.9,0.5,2,5,-0.4670504495064771,-0.26996606209469765,-0.8786967553454477,0.2682926829268293,41,1.048780487804878,0.386340206185567
139,0.3,0.5,15,3,-0.11289260748812624,-0.05813621339820385,-0.676,0.14285714285714285,7,1,0.38513745704467356
140,0.5,0.8,2,26,0.4217098045809198,0.1923547310179634,-0.013708675311359263,0.9333333333333333,15,1.2666666666666666,0.38376288659793817
141,0.1,1,4,15,0.14162387954107003,0.06846800585748469,-0.05140589328104619,1,1,1,0.3809032891507118
142,0.9,0.8,3,3,-0.5282031640639162,-0.3131253127854515,-0.9648916600760843,0.16279069767441862,43,1,0.3796023564064801
143,0.9,1,2,26,0.22170346994868106,0.10530695734202311,-0.031243094831800884,0.8666666666666667,30,1.4333333333333333,0.3761291114383898
144,0.7,0.8,2,26,0.39690800146151517,0.1819086265280896,-0.013704434054658722,0.9130434782608695,23,1.3478260869565217,0.375699558173785
145,0.9,1,2,15,0.79451738993114,0.3395959801115931,-0.0037516605885811604,0.7647058823529411,34,1.2647058823529411,0.3751350024545901
146,0.5,0.5,2,3,-0.5090753332365863,-0.2993398350388302,-0.6882866188432047,0.4117647058823529,17,1,0.37509818360333824
147,0.7,1,2,26,0.23227287736968805,0.11007786995763857,-0.022604044607565526,0.95,20,1.55,0.3740058910162003
148,0.5,1,2,26,0.2285687864891277,0.10840822195124833,-0.022745833024104524,0.9285714285714286,14,1.3571428571428572,0.37123220422189496
149,0.3,1,1,3,1.3373670095658823,0.5288449920007856,0,0.8571428571428571,7,1,0.36988831615120277
150,0.7,1,2,15,0.7185345169146284,0.3109288756124904,-0.0032128720179874217,0.9166666666666666,24,1.2916666666666667,0.36759941089838
151,0.1,0.8,4,26,0.13354916926938865,0.06468266129837419,-0.03802627257578156,1,1,1,0.36675257731958766
152,0.7,0.5,1,15,0.3752554497877467,0.17271285905278044,-0.01295850395610736,0.6666666666666666,30,1.0333333333333334,0.36525527736867947
153,0.3,0.8,3,26,0.3179431098526815,0.14801703378159048,-0.01498315572859877,1,6,1.1666666666666667,0.3639420716740304
154,0.5,1,1,5,1.1024727411729693,0.44999060037400573,0,0.8125,16,1.1875,0.36301546391752576
155,0.3,0.5,10,5,-0.5175045119901578,-0.30538104833668545,-0.676,0.14285714285714285,7,1,0.36280068728522336
156,0.5,0.5,1,15,0.3499081303303684,0.16185546877843993,-0.012963831138439354,0.7647058823529411,17,1,0.35957290132547864
157,0.7,1,5,15,-0.6416419589591785,-0.4013698629029595,-0.9757463499384704,0.32142857142857145,28,1.1071428571428572,0.35845606283750614
158,0.3,1,5,5,-0.5987244658041946,-0.36653687226816,-0.7111193211567132,0.14285714285714285,7,1.1428571428571428,0.35686057928325965
159,0.3,0.8,5,5,-0.6149142616658355,-0.37944723162799077,-0.7273091170183513,0.14285714285714285,7,1.1428571428571428,0.3563328424153166
160,0.1,1,2,5,1.0041069061136105,0.41566482830986895,0,1,1,1,0.3561426116838488
161,0.5,1,2,15,0.6095575764452907,0.2686834027626004,-0.0032112017891390674,0.9333333333333333,15,1.2666666666666666,0.3543814432989691
162,0.3,0.5,5,15,-0.15420439931396002,-0.08032853654903482,-0.6759304610656895,0.14285714285714285,7,1,0.3537923416789396
163,0.3,0.8,10,5,-0.5175032161008299,-0.3053801155314009,-0.6759999999072351,0.14285714285714285,7,1,0.35320937653411877
164,0.3,1,10,5,-0.5173815960273467,-0.30529257671113563,-0.6759995436407376,0.14285714285714285,7,1,0.34659425625920476
165,0.3,1,4,26,0.21483463945594883,0.10219537263406653,-0.01630944864136802,1,6,1.1666666666666667,0.34597447226313205
166,0.5,0.8,3,5,-0.7189407758022415,-0.46984980977296775,-0.9342357438109563,0.29411764705882354,17,1,0.3445753559155621
167,0.3,0.5,4,15,-0.1802994435125973,-0.09462684130387278,-0.6698479357631049,0.14285714285714285,7,1,0.34374079528718704
168,0.3,0.5,5,5,-0.5636051425559854,-0.3393981097181037,-0.6759999979084933,0.14285714285714285,7,1,0.34216985763377517
169,0.3,0.8,5,15,-0.12252484770600447,-0.06326356305842595,-0.6442509277731462,0.14285714285714285,7,1,0.34175257731958764
